净值日期,单位净值,日增长率,累计净值
2024-09-03 00:00:00,5.788,-3.0,5.788
2024-09-04 00:00:00,5.779,-0.16,5.779
2024-09-05 00:00:00,5.77,-0.16,5.77
2024-09-06 00:00:00,5.612,-2.74,5.612
2024-09-09 00:00:00,5.689,1.37,5.689
2024-09-10 00:00:00,5.75,1.07,5.75
2024-09-11 00:00:00,5.877,2.21,5.877
2024-09-12 00:00:00,5.935,0.99,5.935
2024-09-13 00:00:00,5.949,0.24,5.949
2024-09-18 00:00:00,5.884,-1.09,5.884
2024-09-19 00:00:00,6.044,2.72,6.044
2024-09-20 00:00:00,6.003,-0.68,6.003
2024-09-23 00:00:00,6.012,0.15,6.012
2024-09-24 00:00:00,6.038,0.43,6.038
2024-09-25 00:00:00,6.0222,-0.26,6.0222
2024-09-26 00:00:00,6.0776,0.92,6.0776
2024-09-27 00:00:00,6.0251,-0.86,6.0251
2024-09-30 00:00:00,6.038,0.21,6.038
2024-10-08 00:00:00,6.0984,1.0,6.0984
2024-10-09 00:00:00,6.1342,0.59,6.1342
2024-10-10 00:00:00,6.1386,0.07,6.1386
2024-10-11 00:00:00,6.1464,0.13,6.1464
2024-10-14 00:00:00,6.1958,0.8,6.1958
2024-10-15 00:00:00,6.1194,-1.23,6.1194
2024-10-16 00:00:00,6.1524,0.54,6.1524
2024-10-17 00:00:00,6.1598,0.12,6.1598
2024-10-18 00:00:00,6.2034,0.71,6.2034
2024-10-21 00:00:00,6.1911,-0.2,6.1911
2024-10-22 00:00:00,6.2167,0.41,6.2167
2024-10-23 00:00:00,6.1226,-1.51,6.1226
2024-10-24 00:00:00,6.1755,0.86,6.1755
2024-10-25 00:00:00,6.1958,0.33,6.1958
2024-10-28 00:00:00,6.2121,0.26,6.2121
2024-10-29 00:00:00,6.2695,0.92,6.2695
2024-10-30 00:00:00,6.2309,-0.62,6.2309
2024-10-31 00:00:00,6.0744,-2.51,6.0744
2024-11-01 00:00:00,6.1074,0.54,6.1074
2024-11-04 00:00:00,6.0932,-0.23,6.0932
2024-11-05 00:00:00,6.1558,1.03,6.1558
2024-11-06 00:00:00,6.3206,2.68,6.3206
2024-11-07 00:00:00,6.4719,2.39,6.4719
2024-11-08 00:00:00,6.4559,-0.25,6.4559
2024-11-11 00:00:00,6.4796,0.37,6.4796
2024-11-12 00:00:00,6.4803,0.01,6.4803
2024-11-13 00:00:00,6.4752,-0.08,6.4752
2024-11-14 00:00:00,6.4299,-0.7,6.4299
2024-11-15 00:00:00,6.2772,-2.37,6.2772
2024-11-18 00:00:00,6.3149,0.6,6.3149
2024-11-19 00:00:00,6.3574,0.67,6.3574
2024-11-20 00:00:00,6.3532,-0.07,6.3532
2024-11-21 00:00:00,6.3773,0.38,6.3773
2024-11-22 00:00:00,6.3869,0.15,6.3869
2024-11-25 00:00:00,6.3937,0.11,6.3937
2024-11-26 00:00:00,6.4279,0.53,6.4279
2024-11-27 00:00:00,6.3781,-0.77,6.3781
2024-11-28 00:00:00,6.3711,-0.11,6.3711
2024-11-29 00:00:00,6.4249,0.84,6.4249
2024-12-02 00:00:00,6.4941,1.08,6.4941
2024-12-03 00:00:00,6.5245,0.47,6.5245
2024-12-04 00:00:00,6.5984,1.13,6.5984
2024-12-05 00:00:00,6.5735,-0.38,6.5735
2024-12-06 00:00:00,6.6291,0.85,6.6291
2024-12-09 00:00:00,6.5761,-0.8,6.5761
2024-12-10 00:00:00,6.5542,-0.33,6.5542
2024-12-11 00:00:00,6.6702,1.77,6.6702
2024-12-12 00:00:00,6.626,-0.66,6.626
2024-12-13 00:00:00,6.6766,0.76,6.6766
2024-12-16 00:00:00,6.773,1.44,6.773
2024-12-17 00:00:00,6.7403,-0.48,6.7403
2024-12-18 00:00:00,6.4964,-3.62,6.4964
2024-12-19 00:00:00,6.4679,-0.44,6.4679
2024-12-20 00:00:00,6.5205,0.81,6.5205
2024-12-23 00:00:00,6.5886,1.04,6.5886
2024-12-24 00:00:00,6.673,1.28,6.673
2024-12-25 00:00:00,6.6703,-0.04,6.6703
2024-12-26 00:00:00,6.6622,-0.12,6.6622
2024-12-27 00:00:00,6.5686,-1.4,6.5686
2024-12-30 00:00:00,6.4809,-1.34,6.4809
2024-12-31 00:00:00,6.4184,-0.96,6.4184
2025-01-02 00:00:00,6.4057,-0.2,6.4057
2025-01-03 00:00:00,6.5118,1.66,6.5118
2025-01-06 00:00:00,6.5798,1.04,6.5798
2025-01-07 00:00:00,6.4641,-1.76,6.4641
2025-01-08 00:00:00,6.4661,0.03,6.4661
2025-01-09 00:00:00,6.4644,-0.03,6.4644
2025-01-10 00:00:00,6.3622,-1.58,6.3622
2025-01-13 00:00:00,6.3424,-0.31,6.3424
2025-01-14 00:00:00,6.3337,-0.14,6.3337
2025-01-15 00:00:00,6.4776,2.27,6.4776
2025-01-16 00:00:00,6.4333,-0.68,6.4333
2025-01-17 00:00:00,6.5383,1.63,6.5383
2025-01-20 00:00:00,6.5376,-0.01,6.5376
2025-01-21 00:00:00,6.56,0.34,6.56
2025-01-22 00:00:00,6.6461,1.31,6.6461
2025-01-23 00:00:00,6.6608,0.22,6.6608
2025-01-24 00:00:00,6.6225,-0.58,6.6225
2025-01-27 00:00:00,6.4258,-2.97,6.4258
2025-02-05 00:00:00,6.5836,2.46,6.5836
2025-02-06 00:00:00,6.6182,0.53,6.6182
2025-02-07 00:00:00,6.5313,-1.31,6.5313
2025-02-10 00:00:00,6.6126,1.24,6.6126
2025-02-11 00:00:00,6.5944,-0.28,6.5944
2025-02-12 00:00:00,6.6003,0.09,6.6003
2025-02-13 00:00:00,6.6966,1.46,6.6966
2025-02-14 00:00:00,6.7214,0.37,6.7214
2025-02-17 00:00:00,6.7207,-0.01,6.7207
2025-02-18 00:00:00,6.7345,0.21,6.7345
2025-02-19 00:00:00,6.7394,0.07,6.7394
2025-02-20 00:00:00,6.7083,-0.46,6.7083
2025-02-21 00:00:00,6.5702,-2.06,6.5702
2025-02-24 00:00:00,6.493,-1.18,6.493
2025-02-25 00:00:00,6.4139,-1.22,6.4139
2025-02-26 00:00:00,6.4274,0.21,6.4274
2025-02-27 00:00:00,6.2512,-2.74,6.2512
2025-02-28 00:00:00,6.3516,1.61,6.3516
2025-03-03 00:00:00,6.2123,-2.19,6.2123
2025-03-04 00:00:00,6.19,-0.36,6.19
2025-03-05 00:00:00,6.2715,1.32,6.2715
2025-03-06 00:00:00,6.0976,-2.77,6.0976
2025-03-07 00:00:00,6.1448,0.77,6.1448
2025-03-10 00:00:00,5.9151,-3.74,5.9151
2025-03-11 00:00:00,5.8995,-0.26,5.8995
2025-03-12 00:00:00,5.9645,1.1,5.9645
2025-03-13 00:00:00,5.8559,-1.82,5.8559
2025-03-14 00:00:00,5.9998,2.46,5.9998
2025-03-17 00:00:00,6.0299,0.5,6.0299
2025-03-18 00:00:00,5.9348,-1.58,5.9348
2025-03-19 00:00:00,6.0075,1.22,6.0075
2025-03-20 00:00:00,5.9942,-0.22,5.9942
2025-03-21 00:00:00,6.0176,0.39,6.0176
2025-03-24 00:00:00,6.1458,2.13,6.1458
2025-03-25 00:00:00,6.1787,0.54,6.1787
2025-03-26 00:00:00,6.0658,-1.83,6.0658
2025-03-27 00:00:00,6.0308,-0.58,6.0308
2025-03-28 00:00:00,5.8746,-2.59,5.8746
2025-03-31 00:00:00,5.8753,0.01,5.8753
2025-04-01 00:00:00,5.9227,0.81,5.9227
2025-04-02 00:00:00,5.9687,0.78,5.9687
2025-04-03 00:00:00,5.6543,-5.27,5.6543
2025-04-07 00:00:00,5.2939,-6.37,5.2939
2025-04-08 00:00:00,5.2129,-1.53,5.2129
2025-04-09 00:00:00,5.7584,10.46,5.7584
2025-04-10 00:00:00,5.5475,-3.66,5.5475
2025-04-11 00:00:00,5.6454,1.76,5.6454
2025-04-14 00:00:00,5.6758,0.54,5.6758
2025-04-15 00:00:00,5.6844,0.15,5.6844
2025-04-16 00:00:00,5.5269,-2.77,5.5269
2025-04-17 00:00:00,5.5223,-0.08,5.5223
2025-04-18 00:00:00,5.5213,-0.02,5.5213
2025-04-21 00:00:00,5.3926,-2.33,5.3926
2025-04-22 00:00:00,5.5238,2.43,5.5238
2025-04-23 00:00:00,5.646,2.21,5.646
2025-04-24 00:00:00,5.7915,2.58,5.7915
2025-04-25 00:00:00,5.8509,1.03,5.8509
2025-04-28 00:00:00,5.8475,-0.06,5.8475
2025-04-29 00:00:00,5.8807,0.57,5.8807
2025-04-30 00:00:00,5.8872,0.11,5.8872
2025-05-06 00:00:00,5.9497,1.06,5.9497
2025-05-07 00:00:00,5.9716,0.37,5.9716
2025-05-08 00:00:00,6.0324,1.02,6.0324
2025-05-09 00:00:00,6.0333,0.01,6.0333
2025-05-12 00:00:00,6.2624,3.8,6.2624
2025-05-13 00:00:00,6.3505,1.41,6.3505
2025-05-14 00:00:00,6.3821,0.5,6.3821
2025-05-15 00:00:00,6.3881,0.09,6.3881
2025-05-16 00:00:00,6.4141,0.41,6.4141
2025-05-19 00:00:00,6.4178,0.06,6.4178
2025-05-20 00:00:00,6.397,-0.32,6.397
2025-05-21 00:00:00,6.3132,-1.31,6.3132
2025-05-22 00:00:00,6.3196,0.1,6.3196
2025-05-23 00:00:00,6.2632,-0.89,6.2632
2025-05-26 00:00:00,6.2555,-0.12,6.2555
2025-05-27 00:00:00,6.4046,2.38,6.4046
2025-05-28 00:00:00,6.3783,-0.41,6.3783
2025-05-29 00:00:00,6.392,0.21,6.392
2025-05-30 00:00:00,6.3802,-0.18,6.3802
2025-06-03 00:00:00,6.4759,1.5,6.4759
2025-06-04 00:00:00,6.4948,0.29,6.4948
2025-06-05 00:00:00,6.4421,-0.81,6.4421
2025-06-06 00:00:00,6.5034,0.95,6.5034
2025-06-09 00:00:00,6.5147,0.17,6.5147
2025-06-10 00:00:00,6.5552,0.62,6.5552
2025-06-11 00:00:00,6.5295,-0.39,6.5295
2025-06-12 00:00:00,6.5431,0.21,6.5431
2025-06-13 00:00:00,6.4582,-1.3,6.4582
2025-06-16 00:00:00,6.549,1.41,6.549
2025-06-17 00:00:00,6.4813,-1.03,6.4813
2025-06-18 00:00:00,6.4813,0.0,6.4813
2025-06-19 00:00:00,6.4785,-0.04,6.4785
2025-06-20 00:00:00,6.4486,-0.46,6.4486
2025-06-23 00:00:00,6.517,1.06,6.517
2025-06-24 00:00:00,6.6103,1.43,6.6103
2025-06-25 00:00:00,6.6251,0.22,6.6251
2025-06-26 00:00:00,6.6824,0.86,6.6824
2025-06-27 00:00:00,6.7084,0.39,6.7084
2025-06-30 00:00:00,6.7466,0.57,6.7466
2025-07-01 00:00:00,6.6831,-0.94,6.6831
2025-07-02 00:00:00,6.7317,0.73,6.7317
2025-07-03 00:00:00,6.7962,0.96,6.7962
2025-07-04 00:00:00,6.7973,0.02,6.7973
2025-07-07 00:00:00,6.7403,-0.84,6.7403
2025-07-08 00:00:00,6.7478,0.11,6.7478
2025-07-09 00:00:00,6.796,0.71,6.796
2025-07-10 00:00:00,6.7824,-0.2,6.7824
2025-07-11 00:00:00,6.7631,-0.28,6.7631
2025-07-14 00:00:00,6.7865,0.35,6.7865
2025-07-15 00:00:00,6.795,0.13,6.795
2025-07-16 00:00:00,6.8063,0.17,6.8063
2025-07-17 00:00:00,6.8509,0.66,6.8509
2025-07-18 00:00:00,6.8494,-0.02,6.8494
2025-07-21 00:00:00,6.8851,0.52,6.8851
2025-07-22 00:00:00,6.8452,-0.58,6.8452
2025-07-23 00:00:00,6.8693,0.35,6.8693
2025-07-24 00:00:00,6.8838,0.21,6.8838
2025-07-25 00:00:00,6.902,0.26,6.902
2025-07-28 00:00:00,6.9306,0.41,6.9306
2025-07-29 00:00:00,6.9207,-0.14,6.9207
2025-07-30 00:00:00,6.9249,0.06,6.9249
2025-07-31 00:00:00,6.8928,-0.46,6.8928
2025-08-01 00:00:00,6.7575,-1.96,6.7575
2025-08-04 00:00:00,6.8735,1.72,6.8735
2025-08-05 00:00:00,6.8207,-0.77,6.8207
2025-08-06 00:00:00,6.9117,1.33,6.9117
2025-08-07 00:00:00,6.9277,0.23,6.9277
2025-08-08 00:00:00,6.9967,1.0,6.9967
2025-08-11 00:00:00,6.9741,-0.32,6.9741
2025-08-12 00:00:00,7.0671,1.33,7.0671
2025-08-13 00:00:00,7.0634,-0.05,7.0634
2025-08-14 00:00:00,7.0572,-0.09,7.0572
2025-08-15 00:00:00,7.025,-0.46,7.025
2025-08-18 00:00:00,7.0203,-0.07,7.0203
2025-08-19 00:00:00,6.9264,-1.34,6.9264
2025-08-20 00:00:00,6.8885,-0.55,6.8885
2025-08-21 00:00:00,6.8489,-0.57,6.8489
2025-08-22 00:00:00,6.9571,1.58,6.9571
2025-08-25 00:00:00,6.9209,-0.52,6.9209
2025-08-26 00:00:00,6.9524,0.46,6.9524
2025-08-27 00:00:00,6.9568,0.06,6.9568
2025-08-28 00:00:00,6.9932,0.52,6.9932
2025-08-29 00:00:00,6.9052,-1.26,6.9052
2025-09-01 00:00:00,6.9082,0.04,6.9082
2025-09-02 00:00:00,6.8556,-0.76,6.8556
2025-09-03 00:00:00,6.9108,0.81,6.9108
2025-09-04 00:00:00,6.9706,0.87,6.9706
2025-09-05 00:00:00,6.9777,0.1,6.9777
2025-09-08 00:00:00,7.0068,0.42,7.0068
2025-09-09 00:00:00,7.0272,0.29,7.0272
2025-09-10 00:00:00,7.0344,0.1,7.0344
2025-09-11 00:00:00,7.0734,0.55,7.0734
2025-09-12 00:00:00,7.101,0.39,7.101
2025-09-15 00:00:00,7.1633,0.88,7.1633
2025-09-16 00:00:00,7.1527,-0.15,7.1527
2025-09-17 00:00:00,7.1362,-0.23,7.1362
2025-09-18 00:00:00,7.2114,1.05,7.2114
2025-09-19 00:00:00,7.2652,0.75,7.2652
2025-09-22 00:00:00,7.3036,0.53,7.3036
2025-09-23 00:00:00,7.2461,-0.79,7.2461
2025-09-24 00:00:00,7.2246,-0.3,7.2246
2025-09-25 00:00:00,7.1975,-0.38,7.1975
2025-09-26 00:00:00,7.2314,0.47,7.2314
2025-09-29 00:00:00,7.2563,0.34,7.2563
2025-09-30 00:00:00,7.2729,0.23,7.2729
2025-10-09 00:00:00,7.3968,1.7,7.3968
2025-10-10 00:00:00,7.135,-3.54,7.135
2025-10-13 00:00:00,7.2839,2.09,7.2839
2025-10-14 00:00:00,7.236,-0.66,7.236
2025-10-15 00:00:00,7.2813,0.63,7.2813
2025-10-16 00:00:00,7.2525,-0.4,7.2525
2025-10-17 00:00:00,7.2971,0.61,7.2971
2025-10-20 00:00:00,7.3929,1.31,7.3929
2025-10-21 00:00:00,7.3846,-0.11,7.3846
2025-10-22 00:00:00,7.3141,-0.95,7.3141
2025-10-23 00:00:00,7.3729,0.8,7.3729
2025-10-24 00:00:00,7.4484,1.02,7.4484
2025-10-27 00:00:00,7.5769,1.73,7.5769
2025-10-28 00:00:00,7.6292,0.69,7.6292
2025-10-29 00:00:00,7.6574,0.37,7.6574
2025-10-30 00:00:00,7.5463,-1.45,7.5463
2025-10-31 00:00:00,7.5822,0.48,7.5822
2025-11-03 00:00:00,7.6109,0.38,7.6109
2025-11-04 00:00:00,7.4563,-2.03,7.4563
2025-11-05 00:00:00,7.5084,0.7,7.5084
2025-11-06 00:00:00,7.363,-1.94,7.363
2025-11-07 00:00:00,7.3396,-0.32,7.3396
2025-11-10 00:00:00,7.5001,2.19,7.5001
2025-11-11 00:00:00,7.4778,-0.3,7.4778
2025-11-12 00:00:00,7.4689,-0.12,7.4689
2025-11-13 00:00:00,7.3189,-2.01,7.3189
2025-11-14 00:00:00,7.3185,-0.01,7.3185
2025-11-17 00:00:00,7.255,-0.87,7.255
2025-11-18 00:00:00,7.1725,-1.14,7.1725
2025-11-19 00:00:00,7.2139,0.58,7.2139
2025-11-20 00:00:00,7.0461,-2.33,7.0461
2025-11-21 00:00:00,7.0976,0.73,7.0976
2025-11-24 00:00:00,7.2803,2.57,7.2803
2025-11-25 00:00:00,7.3203,0.55,7.3203
2025-11-26 00:00:00,7.3811,0.83,7.3811
2025-11-27 00:00:00,7.3794,-0.02,7.3794
2025-11-28 00:00:00,7.4372,0.78,7.4372
2025-12-01 00:00:00,7.4074,-0.4,7.4074
2025-12-02 00:00:00,7.4717,0.87,7.4717
2025-12-03 00:00:00,7.4829,0.15,7.4829
2025-12-04 00:00:00,7.4728,-0.13,7.4728
2025-12-05 00:00:00,7.5059,0.44,7.5059
2025-12-08 00:00:00,7.4886,-0.23,7.4886
2025-12-09 00:00:00,7.5011,0.17,7.5011
2025-12-10 00:00:00,7.53,0.39,7.53
2025-12-11 00:00:00,7.4976,-0.43,7.4976
2025-12-12 00:00:00,7.3497,-1.97,7.3497
2025-12-15 00:00:00,7.3141,-0.48,7.3141
2025-12-16 00:00:00,7.327,0.18,7.327
2025-12-17 00:00:00,7.1824,-1.97,7.1824
2025-12-18 00:00:00,7.291,1.51,7.291
2025-12-19 00:00:00,7.3822,1.25,7.3822
2025-12-22 00:00:00,7.416,0.46,7.416
2025-12-23 00:00:00,7.4476,0.43,7.4476
2025-12-24 00:00:00,7.4621,0.19,7.4621
2025-12-25 00:00:00,7.4543,-0.1,7.4543
2025-12-26 00:00:00,7.4474,-0.09,7.4474
2025-12-29 00:00:00,7.41,-0.5,7.41
2025-12-30 00:00:00,7.3931,-0.23,7.3931
2025-12-31 00:00:00,7.3263,-0.9,7.3263
2026-01-05 00:00:00,7.3635,0.51,7.3635
2026-01-06 00:00:00,7.4271,0.86,7.4271
2026-01-07 00:00:00,7.4322,0.07,7.4322
2026-01-08 00:00:00,7.3907,-0.56,7.3907
2026-01-09 00:00:00,7.4581,0.91,7.4581
2026-01-12 00:00:00,7.4618,0.05,7.4618
2026-01-13 00:00:00,7.4479,-0.19,7.4479
2026-01-14 00:00:00,7.3702,-1.04,7.3702
2026-01-15 00:00:00,7.3875,0.23,7.3875
2026-01-16 00:00:00,7.3838,-0.05,7.3838
2026-01-19 00:00:00,7.381,-0.04,7.381
2026-01-20 00:00:00,7.2167,-2.23,7.2167
2026-01-21 00:00:00,7.317,1.39,7.317
2026-01-22 00:00:00,7.3746,0.79,7.3746
2026-01-23 00:00:00,7.3908,0.22,7.3908
2026-01-26 00:00:00,7.4135,0.31,7.4135
2026-01-27 00:00:00,7.4799,0.9,7.4799
2026-01-28 00:00:00,7.4937,0.18,7.4937
2026-01-29 00:00:00,7.4546,-0.52,7.4546
2026-01-30 00:00:00,7.3508,-1.39,7.3508
2026-02-02 00:00:00,7.4051,0.74,7.4051
2026-02-03 00:00:00,7.2819,-1.66,7.2819
2026-02-04 00:00:00,7.146,-1.87,7.146
2026-02-05 00:00:00,7.0519,-1.32,7.0519
2026-02-06 00:00:00,7.2034,2.15,7.2034
2026-02-09 00:00:00,7.2521,0.68,7.2521
2026-02-10 00:00:00,7.2057,-0.64,7.2057
2026-02-11 00:00:00,7.2238,0.25,7.2238
2026-02-12 00:00:00,7.079,-2.0,7.079
2026-02-13 00:00:00,7.0864,0.1,7.0864
2026-02-24 00:00:00,7.1569,0.99,7.1569
2026-02-25 00:00:00,7.2486,1.28,7.2486
2026-02-26 00:00:00,7.1554,-1.29,7.1554
2026-02-27 00:00:00,7.1349,-0.29,7.1349
2026-03-02 00:00:00,7.1441,0.13,7.1441
2026-03-03 00:00:00,7.0528,-1.28,7.0528
2026-03-04 00:00:00,7.1625,1.56,7.1625
2026-03-05 00:00:00,7.1303,-0.45,7.1303
2026-03-06 00:00:00,7.0252,-1.47,7.0252
2026-03-09 00:00:00,7.129,1.48,7.129
2026-03-10 00:00:00,7.1095,-0.27,7.1095
2026-03-11 00:00:00,7.1058,-0.05,7.1058
2026-03-12 00:00:00,6.987,-1.67,6.987
2026-03-13 00:00:00,6.947,-0.57,6.947
2026-03-16 00:00:00,7.03,1.19,7.03
2026-03-17 00:00:00,7.0567,0.38,7.0567
2026-03-18 00:00:00,6.9504,-1.51,6.9504
2026-03-19 00:00:00,6.9369,-0.19,6.9369
2026-03-20 00:00:00,6.7999,-1.97,6.7999
2026-03-23 00:00:00,6.8951,1.4,6.8951
2026-03-24 00:00:00,6.833,-0.9,6.833
2026-03-25 00:00:00,6.8754,0.62,6.8754
2026-03-26 00:00:00,6.7248,-2.19,6.7248
2026-03-27 00:00:00,6.6021,-1.82,6.6021
2026-03-30 00:00:00,6.5577,-0.67,6.5577
2026-03-31 00:00:00,6.7781,3.36,6.7781
2026-04-01 00:00:00,6.842,0.94,6.842
2026-04-02 00:00:00,6.8363,-0.08,6.8363
2026-04-03 00:00:00,6.8407,0.06,6.8407
2026-04-07 00:00:00,6.8774,0.54,6.8774
2026-04-08 00:00:00,7.0597,2.65,7.0597
2026-04-09 00:00:00,7.1075,0.68,7.1075
2026-04-10 00:00:00,7.1171,0.14,7.1171
2026-04-13 00:00:00,7.1926,1.06,7.1926
2026-04-14 00:00:00,7.3151,1.7,7.3151
2026-04-15 00:00:00,7.4161,1.38,7.4161
2026-04-16 00:00:00,7.4551,0.53,7.4551
2026-04-17 00:00:00,7.5515,1.29,7.5515
2026-04-20 00:00:00,7.5316,-0.26,7.5316
2026-04-21 00:00:00,7.4947,-0.49,7.4947
2026-04-22 00:00:00,7.625,1.74,7.625
2026-04-23 00:00:00,7.5845,-0.53,7.5845
2026-04-24 00:00:00,7.7334,1.96,7.7334
2026-04-27 00:00:00,7.724,-0.12,7.724
2026-04-28 00:00:00,7.6472,-0.99,7.6472
2026-04-29 00:00:00,7.6939,0.61,7.6939
2026-04-30 00:00:00,7.771,1.0,7.771
2026-05-06 00:00:00,8.0864,4.06,8.0864
2026-05-07 00:00:00,8.0681,-0.23,8.0681
2026-05-08 00:00:00,8.2585,2.36,8.2585
2026-05-11 00:00:00,8.2791,0.25,8.2791
2026-05-12 00:00:00,8.2025,-0.93,8.2025
2026-05-13 00:00:00,8.2886,1.05,8.2886
2026-05-14 00:00:00,8.3453,0.68,8.3453
2026-05-15 00:00:00,8.2194,-1.51,8.2194
2026-05-18 00:00:00,8.186,-0.41,8.186
2026-05-19 00:00:00,8.1298,-0.69,8.1298
2026-05-20 00:00:00,8.2675,1.69,8.2675
2026-05-21 00:00:00,8.2794,0.14,8.2794
2026-05-22 00:00:00,8.3168,0.45,8.3168
2026-05-25 00:00:00,8.3102,-0.08,8.3102
2026-05-26 00:00:00,8.4526,1.71,8.4526
2026-05-27 00:00:00,8.4452,-0.09,8.4452
2026-05-28 00:00:00,8.5102,0.77,8.5102
2026-05-29 00:00:00,8.5333,0.27,8.5333
2026-06-01 00:00:00,8.5813,0.56,8.5813
2026-06-02 00:00:00,8.6249,0.51,8.6249
2026-06-03 00:00:00,8.5996,-0.29,8.5996
2026-06-04 00:00:00,8.558,-0.48,8.558
2026-06-05 00:00:00,8.1467,-4.81,8.1467
2026-06-08 00:00:00,8.2775,1.61,8.2775
2026-06-09 00:00:00,8.1791,-1.19,8.1791
2026-06-10 00:00:00,8.0161,-1.99,8.0161
2026-06-11 00:00:00,8.28,3.29,8.28
2026-06-12 00:00:00,8.3289,0.59,8.3289
2026-06-15 00:00:00,8.5748,2.95,8.5748
2026-06-16 00:00:00,8.4168,-1.84,8.4168
2026-06-17 00:00:00,8.3311,-1.02,8.3311
2026-06-18 00:00:00,8.5401,2.51,8.5401
2026-06-22 00:00:00,8.5273,-0.15,8.5273
2026-06-23 00:00:00,8.2512,-3.24,8.2512
2026-06-24 00:00:00,8.2169,-0.42,8.2169
2026-06-25 00:00:00,8.2796,0.76,8.2796
2026-06-26 00:00:00,8.1822,-1.18,8.1822
2026-06-29 00:00:00,8.3671,2.26,8.3671
2026-06-30 00:00:00,8.4981,1.57,8.4981
2026-07-01 00:00:00,8.3656,-1.56,8.3656
2026-07-02 00:00:00,8.2319,-1.6,8.2319
